time,Temperature_B,Temperature_D,Temperature_A,Temperature_C,hour
2022-08-18 04:20:00,68,86,100,69,4
2022-08-18 04:25:00,68,94,99,64,4
2022-08-18 04:30:00,67,92,98,64,4
2022-08-18 04:35:00,65,87,97,64,4
2022-08-18 04:40:00,65,94,96,62,4
2022-08-18 04:45:00,66,92,96,62,4
2022-08-18 04:50:00,63,86,95,63,4
2022-08-18 04:55:00,64,93,95,61,4
2022-08-18 05:00:00,64,95,95,61,5
2022-08-18 05:05:00,65,82,94,67,5
2022-08-18 05:10:00,78,90,92,79,5
2022-08-18 05:15:00,85,92,92,86,5
2022-08-18 05:20:00,88,92,93,90,5
2022-08-18 05:25:00,90,93,94,92,5
2022-08-18 05:30:00,91,93,94,93,5
2022-08-18 05:35:00,92,93,95,94,5
2022-08-18 05:40:00,93,93,95,95,5
2022-08-18 05:45:00,93,94,96,95,5
2022-08-18 05:50:00,94,94,96,96,5
2022-08-18 05:55:00,94,94,96,96,5
2022-08-18 06:00:00,95,94,96,97,6
2022-08-18 06:05:00,95,94,97,97,6
2022-08-18 06:10:00,95,94,97,97,6
2022-08-18 06:15:00,96,94,97,98,6
2022-08-18 06:20:00,96,94,97,98,6
2022-08-18 06:25:00,96,95,97,98,6
2022-08-18 06:30:00,96,95,98,99,6
2022-08-18 06:35:00,97,95,98,99,6
2022-08-18 06:40:00,97,95,98,99,6
2022-08-18 06:45:00,97,95,99,99,6
2022-08-18 06:50:00,92,96,99,93,6
2022-08-18 06:55:00,78,97,101,74,6
2022-08-18 07:00:00,73,98,101,68,7
2022-08-18 07:05:00,68,84,100,68,7
2022-08-18 07:10:00,67,94,99,64,7
2022-08-18 07:15:00,67,96,98,63,7
2022-08-18 07:20:00,64,83,97,65,7
2022-08-18 07:25:00,64,92,96,61,7
2022-08-18 07:30:00,65,95,96,61,7
2022-08-18 07:35:00,63,79,95,65,7
2022-08-18 07:40:00,63,91,95,61,7
2022-08-18 07:45:00,69,93,94,66,7
2022-08-18 07:50:00,80,93,93,80,7
2022-08-18 07:55:00,86,93,93,87,7
2022-08-18 08:00:00,89,94,94,91,8
2022-08-18 08:05:00,90,94,95,93,8
2022-08-18 08:10:00,92,94,95,94,8
2022-08-18 08:15:00,93,94,96,95,8
2022-08-18 08:20:00,93,94,96,96,8
2022-08-18 08:25:00,94,94,97,96,8
2022-08-18 08:30:00,94,94,97,97,8
2022-08-18 08:35:00,95,94,97,97,8
2022-08-18 08:40:00,95,94,97,97,8
2022-08-18 08:45:00,95,95,98,98,8
2022-08-18 08:50:00,96,95,98,98,8
2022-08-18 08:55:00,96,95,98,98,8
2022-08-18 09:00:00,96,95,98,99,9
2022-08-18 09:05:00,97,95,99,99,9
2022-08-18 09:10:00,97,96,99,99,9
2022-08-18 09:15:00,97,96,99,99,9
2022-08-18 09:20:00,98,96,99,99,9
2022-08-18 09:25:00,80,97,101,77,9
2022-08-18 09:30:00,74,97,101,69,9
2022-08-18 09:35:00,69,86,100,69,9
2022-08-18 09:40:00,68,95,99,65,9
2022-08-18 09:45:00,68,89,98,66,9
2022-08-18 09:50:00,65,89,97,65,9
2022-08-18 09:55:00,66,94,97,63,9
2022-08-18 10:00:00,65,83,96,66,10
2022-08-18 10:05:00,64,90,95,63,10
2022-08-18 10:10:00,65,94,95,62,10
2022-08-18 10:15:00,64,80,95,66,10
2022-08-18 10:20:00,75,89,93,76,10
2022-08-18 10:25:00,83,92,93,85,10
2022-08-18 10:30:00,87,93,93,89,10
2022-08-18 10:35:00,89,93,94,92,10
2022-08-18 10:40:00,91,93,95,93,10
2022-08-18 10:45:00,92,94,95,94,10
2022-08-18 10:50:00,93,94,96,95,10
2022-08-18 10:55:00,93,94,96,96,10
2022-08-18 11:00:00,94,94,97,96,11
2022-08-18 11:05:00,94,94,97,97,11
2022-08-18 11:10:00,95,94,97,97,11
2022-08-18 11:15:00,95,94,97,97,11
2022-08-18 11:20:00,95,95,97,97,11
2022-08-18 11:25:00,96,95,98,98,11
2022-08-18 11:30:00,96,95,98,98,11
2022-08-18 11:35:00,96,95,98,98,11
2022-08-18 11:40:00,96,95,98,98,11
2022-08-18 11:45:00,97,95,98,99,11
2022-08-18 11:50:00,97,96,98,99,11
2022-08-18 12:00:00,97,96,99,99,12
2022-08-18 12:05:00,98,96,99,99,12
2022-08-18 12:10:00,93,97,99,94,12
2022-08-18 12:15:00,78,98,101,74,12
2022-08-18 12:20:00,73,84,101,73,12
2022-08-18 12:25:00,70,93,100,68,12
2022-08-18 12:30:00,69,89,99,67,12
2022-08-18 12:35:00,67,89,98,67,12
2022-08-18 12:40:00,67,95,97,64,12
2022-08-18 12:45:00,66,83,96,68,12
2022-08-18 12:50:00,66,93,95,64,12
2022-08-18 12:55:00,66,85,95,66,12
2022-08-18 13:00:00,66,89,94,66,13
2022-08-18 13:05:00,79,92,93,79,13
2022-08-18 13:10:00,86,93,93,87,13
2022-08-18 13:15:00,89,93,94,90,13
2022-08-18 13:20:00,91,94,95,93,13
2022-08-18 13:25:00,92,94,96,94,13
2022-08-18 13:30:00,93,94,96,95,13
2022-08-18 13:35:00,94,94,96,95,13
2022-08-18 13:40:00,94,94,97,96,13
2022-08-18 13:45:00,95,94,97,96,13
2022-08-18 13:50:00,95,95,97,97,13
2022-08-18 13:55:00,95,95,98,97,13
2022-08-18 14:00:00,96,95,98,97,14
2022-08-18 14:05:00,96,95,98,98,14
2022-08-18 14:10:00,96,95,98,98,14
2022-08-18 14:15:00,97,95,98,98,14
2022-08-18 14:20:00,97,96,98,98,14
2022-08-18 14:25:00,97,96,99,99,14
2022-08-18 14:30:00,97,96,99,99,14
2022-08-18 14:35:00,98,96,99,99,14
2022-08-18 14:40:00,98,96,99,99,14
2022-08-18 14:45:00,98,97,99,100,14
2022-08-18 14:50:00,81,98,101,78,14
2022-08-18 14:55:00,75,86,101,75,14
2022-08-18 15:00:00,71,92,100,69,15
2022-08-18 15:05:00,70,87,99,69,15
2022-08-18 15:10:00,68,89,98,68,15
2022-08-18 15:15:00,68,95,97,65,15
2022-08-18 15:20:00,66,85,96,68,15
2022-08-18 15:25:00,66,93,95,64,15
2022-08-18 15:30:00,66,84,95,67,15
2022-08-18 15:35:00,65,91,95,65,15
2022-08-18 15:40:00,74,93,94,72,15
2022-08-18 15:45:00,84,93,93,83,15
2022-08-18 15:50:00,88,94,94,89,15
2022-08-18 15:55:00,90,94,95,92,15
2022-08-18 16:00:00,92,94,96,94,16
2022-08-18 16:05:00,93,94,96,95,16
2022-08-18 16:10:00,94,94,96,95,16
2022-08-18 16:15:00,94,94,97,96,16
2022-08-18 16:20:00,95,95,97,97,16
2022-08-18 16:25:00,95,95,98,97,16
2022-08-18 16:30:00,96,95,98,97,16
2022-08-18 16:35:00,96,95,98,98,16
2022-08-18 16:40:00,96,95,98,98,16
2022-08-18 16:45:00,97,95,98,98,16
2022-08-18 16:50:00,97,95,98,98,16
2022-08-18 16:55:00,97,96,99,99,16
2022-08-18 17:00:00,97,96,99,99,17
2022-08-18 17:05:00,97,96,99,99,17
2022-08-18 17:10:00,98,96,99,99,17
2022-08-18 17:15:00,98,96,99,99,17
2022-08-18 17:20:00,98,96,99,99,17
2022-08-18 17:25:00,82,98,101,78,17
2022-08-18 17:30:00,75,86,101,75,17
2022-08-18 17:35:00,71,92,100,69,17
2022-08-18 17:40:00,70,88,99,69,17
2022-08-18 17:45:00,68,89,98,68,17
2022-08-18 17:50:00,68,95,97,65,17
2022-08-18 17:55:00,67,85,96,69,17
2022-08-18 18:00:00,67,93,96,65,18
2022-08-18 18:05:00,66,82,95,68,18
2022-08-18 18:10:00,66,91,95,65,18
2022-08-18 18:15:00,77,93,93,76,18
2022-08-18 18:20:00,85,93,94,85,18
2022-08-18 18:25:00,89,94,94,90,18
2022-08-18 18:30:00,91,94,95,93,18
2022-08-18 18:35:00,92,94,96,94,18
2022-08-18 18:40:00,93,94,96,95,18
2022-08-18 18:45:00,94,94,96,96,18
2022-08-18 18:50:00,95,95,97,96,18
2022-08-18 18:55:00,95,95,97,97,18
2022-08-18 19:00:00,95,95,97,97,19
2022-08-18 19:05:00,96,95,97,98,19
2022-08-18 19:10:00,96,95,98,98,19
2022-08-18 19:15:00,97,95,98,98,19
2022-08-18 19:20:00,97,95,98,99,19
2022-08-18 19:25:00,97,95,98,99,19
2022-08-18 19:30:00,97,96,98,99,19
2022-08-18 19:35:00,98,96,98,99,19
2022-08-18 19:40:00,98,96,99,99,19
2022-08-18 19:45:00,83,97,100,81,19
2022-08-18 19:50:00,75,93,101,71,19
2022-08-18 19:55:00,71,88,100,71,19
2022-08-18 20:00:00,70,95,99,66,20
2022-08-18 20:05:00,68,82,98,70,20
2022-08-18 20:10:00,67,93,97,65,20
2022-08-18 20:15:00,67,87,96,66,20
2022-08-18 20:20:00,65,88,96,65,20
2022-08-18 20:25:00,66,94,95,63,20
2022-08-18 20:30:00,65,80,95,68,20
2022-08-18 20:35:00,72,90,94,71,20
2022-08-18 20:40:00,82,92,93,83,20
2022-08-18 20:45:00,87,93,93,88,20
2022-08-18 20:50:00,90,93,94,92,20
2022-08-18 20:55:00,91,93,95,93,20
2022-08-18 21:00:00,92,94,95,95,21
2022-08-18 21:05:00,93,94,96,95,21
2022-08-18 21:10:00,94,94,96,96,21
2022-08-18 21:15:00,95,94,97,97,21
2022-08-18 21:20:00,95,94,97,97,21
2022-08-18 21:25:00,95,94,97,97,21
2022-08-18 21:30:00,96,94,97,98,21
2022-08-18 21:35:00,96,95,98,98,21
2022-08-18 21:40:00,96,95,98,98,21
2022-08-18 21:45:00,97,95,98,99,21
2022-08-18 21:50:00,97,95,98,99,21
2022-08-18 21:55:00,97,95,98,99,21
2022-08-18 22:00:00,97,95,98,99,22
2022-08-18 22:05:00,98,95,98,99,22
2022-08-18 22:10:00,94,96,99,96,22
2022-08-18 22:15:00,94,96,99,94,22
2022-08-18 22:20:00,97,96,99,97,22
2022-08-18 22:25:00,97,96,99,99,22
2022-08-18 22:30:00,98,96,99,99,22
2022-08-18 22:35:00,83,98,101,79,22
2022-08-18 22:40:00,75,98,101,70,22
2022-08-18 22:45:00,71,86,100,71,22
2022-08-18 22:50:00,69,95,99,66,22
2022-08-18 22:55:00,68,87,98,67,22
2022-08-18 23:00:00,66,90,97,65,23
2022-08-18 23:05:00,66,95,96,63,23
2022-08-18 23:10:00,66,83,96,67,23
2022-08-18 23:15:00,65,91,95,63,23
2022-08-18 23:20:00,65,94,95,62,23
2022-08-18 23:25:00,66,81,94,67,23
2022-08-18 23:30:00,79,89,92,80,23
2022-08-18 23:35:00,86,92,93,87,23
2022-08-18 23:40:00,89,93,93,91,23
2022-08-18 23:45:00,91,93,94,93,23
2022-08-18 23:50:00,92,93,95,94,23
2022-08-18 23:55:00,93,94,95,95,23
2022-08-19 00:00:00,94,94,96,95,0
2022-08-19 00:05:00,94,94,96,96,0
2022-08-19 00:10:00,95,94,96,97,0
2022-08-19 00:15:00,95,94,96,97,0
2022-08-19 00:20:00,95,94,97,97,0
2022-08-19 00:25:00,96,95,97,98,0
2022-08-19 00:30:00,96,95,97,98,0
2022-08-19 00:35:00,96,95,97,98,0
2022-08-19 00:40:00,97,95,98,98,0
2022-08-19 00:45:00,97,95,98,99,0
2022-08-19 00:50:00,97,95,98,99,0
2022-08-19 00:55:00,97,96,98,99,0
2022-08-19 01:00:00,98,96,98,99,1
2022-08-19 01:05:00,98,96,99,99,1
2022-08-19 01:10:00,82,98,101,78,1
2022-08-19 01:15:00,74,98,101,69,1
2022-08-19 01:20:00,70,84,100,71,1
2022-08-19 01:25:00,68,94,99,65,1
2022-08-19 01:30:00,68,96,98,64,1
2022-08-19 01:35:00,65,86,97,65,1
2022-08-19 01:40:00,66,93,96,63,1
2022-08-19 01:45:00,66,95,96,63,1
2022-08-19 01:50:00,64,85,95,64,1
2022-08-19 01:55:00,64,93,95,61,1
2022-08-19 02:00:00,65,94,95,62,2
2022-08-19 02:05:00,69,83,93,69,2
2022-08-19 02:10:00,81,90,92,81,2
2022-08-19 02:15:00,86,92,93,87,2
2022-08-19 02:20:00,89,93,94,91,2
2022-08-19 02:25:00,91,93,94,93,2
2022-08-19 02:30:00,92,93,95,94,2
2022-08-19 02:35:00,93,93,95,95,2
2022-08-19 02:40:00,93,93,96,96,2
2022-08-19 02:45:00,94,94,96,96,2
2022-08-19 02:50:00,95,94,96,97,2
2022-08-19 02:55:00,95,94,97,97,2
2022-08-19 03:00:00,95,94,97,97,3
2022-08-19 03:05:00,95,94,97,98,3
2022-08-19 03:10:00,96,94,97,98,3
2022-08-19 03:15:00,96,95,97,98,3
2022-08-19 03:20:00,96,95,97,98,3
2022-08-19 03:25:00,97,95,98,98,3
2022-08-19 03:30:00,97,95,98,98,3
2022-08-19 03:35:00,97,95,98,99,3
2022-08-19 03:40:00,97,95,98,99,3
2022-08-19 03:45:00,97,96,98,99,3
2022-08-19 03:50:00,98,96,98,99,3
2022-08-19 03:55:00,84,97,100,82,3
2022-08-19 04:00:00,75,98,101,69,4
2022-08-19 04:05:00,71,86,101,69,4
2022-08-19 04:10:00,68,91,99,65,4
2022-08-19 04:15:00,68,96,98,64,4
2022-08-19 04:20:00,66,84,98,66,4
2022-08-19 04:25:00,65,91,97,63,4
2022-08-19 04:30:00,66,95,96,62,4
2022-08-19 04:35:00,65,82,96,65,4
2022-08-19 04:40:00,63,90,95,62,4
2022-08-19 04:45:00,64,94,95,61,4
2022-08-19 04:50:00,64,86,95,63,4
2022-08-19 04:55:00,72,85,93,73,4
2022-08-19 05:00:00,82,90,92,83,5
2022-08-19 05:05:00,87,92,93,88,5
2022-08-19 05:10:00,89,93,93,91,5
2022-08-19 05:15:00,91,93,94,93,5
2022-08-19 05:20:00,92,93,95,94,5
2022-08-19 05:25:00,93,93,95,95,5
2022-08-19 05:30:00,93,94,96,95,5
2022-08-19 05:35:00,94,93,96,96,5
2022-08-19 05:40:00,94,94,96,96,5
2022-08-19 05:45:00,95,94,97,97,5
2022-08-19 05:50:00,95,94,97,97,5
2022-08-19 05:55:00,95,94,97,97,5
2022-08-19 06:00:00,95,95,97,97,6
2022-08-19 06:05:00,96,95,97,97,6
2022-08-19 06:10:00,96,95,97,98,6
2022-08-19 06:15:00,96,95,97,98,6
2022-08-19 06:20:00,96,95,97,98,6
2022-08-19 06:25:00,97,95,97,98,6
2022-08-19 06:30:00,97,96,98,98,6
2022-08-19 06:35:00,97,96,98,98,6
2022-08-19 06:40:00,97,96,98,99,6
2022-08-19 06:45:00,97,96,98,99,6
2022-08-19 06:50:00,97,96,98,99,6
2022-08-19 06:55:00,98,96,98,99,6
2022-08-19 07:00:00,98,96,98,99,7
2022-08-19 07:05:00,98,97,98,99,7
2022-08-19 07:10:00,94,97,99,95,7
2022-08-19 07:15:00,80,99,101,75,7
2022-08-19 07:20:00,74,99,101,68,7
2022-08-19 07:25:00,69,84,101,69,7
2022-08-19 07:30:00,68,95,99,63,7
2022-08-19 07:35:00,67,97,98,62,7
2022-08-19 07:40:00,65,81,97,66,7
2022-08-19 07:45:00,65,93,97,61,7
2022-08-19 07:50:00,65,96,96,61,7
2022-08-19 07:55:00,64,83,96,63,7
2022-08-19 08:00:00,63,90,95,60,8
2022-08-19 08:05:00,64,94,95,60,8
2022-08-19 08:10:00,64,90,95,61,8
2022-08-19 08:15:00,72,85,93,71,8
2022-08-19 08:20:00,82,91,92,82,8
2022-08-19 08:25:00,86,92,92,87,8
2022-08-19 08:30:00,89,93,93,90,8
2022-08-19 08:35:00,90,93,94,92,8
2022-08-19 08:40:00,92,94,95,93,8
2022-08-19 08:45:00,93,94,95,94,8
2022-08-19 08:50:00,93,94,96,95,8
2022-08-19 08:55:00,94,94,96,96,8
2022-08-19 09:00:00,94,94,96,96,9
2022-08-19 09:05:00,95,94,97,97,9
2022-08-19 09:10:00,95,94,97,97,9
2022-08-19 09:15:00,95,95,97,97,9
2022-08-19 09:20:00,96,95,97,98,9
2022-08-19 09:25:00,96,95,98,98,9
2022-08-19 09:30:00,97,95,98,98,9
2022-08-19 09:35:00,97,95,98,98,9
2022-08-19 09:40:00,97,96,98,99,9
2022-08-19 09:45:00,97,96,98,99,9
2022-08-19 09:50:00,98,96,99,99,9
2022-08-19 09:55:00,97,96,99,99,9
2022-08-19 10:00:00,80,98,101,76,10
2022-08-19 10:05:00,74,98,101,69,10
2022-08-19 10:10:00,69,86,100,70,10
2022-08-19 10:15:00,68,95,99,65,10
2022-08-19 10:20:00,68,89,98,66,10
2022-08-19 10:25:00,65,89,97,65,10
2022-08-19 10:30:00,66,95,96,63,10
2022-08-19 10:35:00,65,83,96,66,10
2022-08-19 10:40:00,64,90,95,63,10
2022-08-19 10:45:00,65,94,95,62,10
2022-08-19 10:50:00,64,81,95,65,10
2022-08-19 10:55:00,75,89,93,76,10
2022-08-19 11:00:00,83,92,93,85,11
2022-08-19 11:05:00,87,93,93,89,11
2022-08-19 11:10:00,90,93,94,92,11
2022-08-19 11:15:00,91,94,95,93,11
2022-08-19 11:20:00,92,94,95,94,11
2022-08-19 11:25:00,93,94,96,95,11
2022-08-19 11:30:00,94,94,96,95,11
2022-08-19 11:35:00,94,94,96,96,11
2022-08-19 11:40:00,94,94,97,97,11
2022-08-19 11:45:00,95,94,97,97,11
2022-08-19 11:50:00,95,94,97,97,11
2022-08-19 11:55:00,96,95,98,98,11
2022-08-19 12:00:00,96,95,98,98,12
2022-08-19 12:05:00,96,95,98,98,12
2022-08-19 12:10:00,96,95,98,98,12
2022-08-19 12:15:00,97,95,98,98,12
2022-08-19 12:20:00,97,95,98,99,12
2022-08-19 12:25:00,97,96,99,99,12
2022-08-19 12:30:00,97,96,99,99,12
2022-08-19 12:35:00,98,96,99,99,12
2022-08-19 12:40:00,98,96,99,99,12
2022-08-19 12:45:00,92,97,100,92,12
2022-08-19 12:50:00,78,98,101,74,12
2022-08-19 12:55:00,73,85,101,73,12
2022-08-19 13:00:00,70,92,99,68,13
2022-08-19 13:05:00,69,88,98,68,13
2022-08-19 13:10:00,67,89,97,67,13
2022-08-19 13:15:00,67,95,97,65,13
2022-08-19 13:20:00,66,84,96,68,13
2022-08-19 13:25:00,66,93,95,64,13
2022-08-19 13:30:00,66,86,95,66,13
2022-08-19 13:35:00,72,88,94,73,13
2022-08-19 13:40:00,82,91,93,83,13
2022-08-19 13:45:00,87,93,93,88,13
2022-08-19 13:50:00,90,94,94,91,13
2022-08-19 13:55:00,91,94,95,93,13
2022-08-19 14:00:00,92,94,95,94,14
2022-08-19 14:05:00,93,94,96,95,14
2022-08-19 14:10:00,94,94,96,96,14
2022-08-19 14:15:00,94,94,97,96,14
2022-08-19 14:20:00,95,94,97,97,14
2022-08-19 14:25:00,95,95,97,97,14
2022-08-19 14:30:00,96,95,98,97,14
2022-08-19 14:35:00,96,95,98,98,14
2022-08-19 14:40:00,96,95,98,98,14
2022-08-19 14:45:00,97,95,98,98,14
2022-08-19 14:50:00,97,95,98,98,14
2022-08-19 14:55:00,97,96,98,98,14
2022-08-19 15:00:00,97,96,99,99,15
2022-08-19 15:05:00,97,96,99,99,15
2022-08-19 15:10:00,98,96,99,99,15
2022-08-19 15:15:00,98,96,99,99,15
2022-08-19 15:20:00,98,97,99,99,15
2022-08-19 15:25:00,98,97,99,99,15
2022-08-19 15:30:00,84,98,100,81,15
2022-08-19 15:35:00,76,90,101,74,15
2022-08-19 15:40:00,72,91,100,70,15
2022-08-19 15:45:00,71,91,99,68,15
2022-08-19 15:50:00,68,88,98,69,15
2022-08-19 15:55:00,68,95,97,66,15
2022-08-19 16:00:00,67,84,96,70,16
2022-08-19 16:05:00,67,93,95,65,16
2022-08-19 16:10:00,67,83,95,68,16
2022-08-19 16:15:00,71,90,94,70,16
2022-08-19 16:20:00,82,92,93,82,16
2022-08-19 16:25:00,87,93,94,88,16
2022-08-19 16:30:00,90,94,94,91,16
2022-08-19 16:35:00,92,94,95,93,16
2022-08-19 16:40:00,93,94,96,94,16
2022-08-19 16:45:00,94,94,96,95,16
2022-08-19 16:50:00,95,95,96,96,16
2022-08-19 16:55:00,95,95,97,96,16
2022-08-19 17:00:00,96,95,97,97,17
2022-08-19 17:05:00,96,95,97,97,17
2022-08-19 17:10:00,96,95,98,97,17
2022-08-19 17:15:00,96,95,98,98,17
2022-08-19 17:20:00,97,95,98,98,17
2022-08-19 17:25:00,97,96,98,98,17
2022-08-19 17:30:00,97,96,98,98,17
2022-08-19 17:35:00,97,96,98,98,17
2022-08-19 17:40:00,98,96,98,99,17
2022-08-19 17:45:00,98,96,99,99,17
2022-08-19 17:50:00,98,97,99,99,17
2022-08-19 17:55:00,98,97,99,99,17
2022-08-19 18:00:00,99,97,99,99,18
2022-08-19 18:05:00,85,98,100,83,18
2022-08-19 18:10:00,77,90,101,74,18
2022-08-19 18:15:00,72,91,100,71,18
2022-08-19 18:20:00,71,92,99,68,18
2022-08-19 18:25:00,69,88,98,69,18
2022-08-19 18:30:00,69,95,97,66,18
2022-08-19 18:35:00,68,83,96,69,18
2022-08-19 18:40:00,67,93,95,65,18
2022-08-19 18:45:00,67,84,95,67,18
2022-08-19 18:50:00,69,90,94,68,18
2022-08-19 18:55:00,81,92,93,80,18
2022-08-19 19:00:00,87,93,93,87,19
2022-08-19 19:05:00,90,94,94,91,19
2022-08-19 19:10:00,92,94,95,93,19
2022-08-19 19:15:00,93,94,95,94,19
2022-08-19 19:20:00,94,94,96,95,19
2022-08-19 19:25:00,94,94,96,96,19
2022-08-19 19:30:00,95,95,96,96,19
2022-08-19 19:35:00,95,94,97,97,19
2022-08-19 19:40:00,96,95,97,97,19
2022-08-19 19:45:00,96,95,97,97,19
2022-08-19 19:50:00,96,95,97,98,19
2022-08-19 19:55:00,97,95,97,98,19
2022-08-19 20:00:00,97,95,98,98,20
2022-08-19 20:05:00,97,96,98,98,20
2022-08-19 20:10:00,98,96,98,99,20
2022-08-19 20:15:00,98,96,98,99,20
2022-08-19 20:20:00,98,96,98,99,20
2022-08-19 20:25:00,98,97,98,99,20
2022-08-19 20:30:00,94,97,99,94,20
2022-08-19 20:35:00,81,98,101,77,20
2022-08-19 20:40:00,75,87,101,74,20
2022-08-19 20:45:00,71,92,100,69,20
2022-08-19 20:50:00,70,92,98,67,20
2022-08-19 20:55:00,68,88,97,68,20
2022-08-19 21:00:00,68,95,97,64,21
2022-08-19 21:05:00,67,84,96,68,21
2022-08-19 21:10:00,66,92,95,64,21
2022-08-19 21:15:00,66,94,95,63,21
2022-08-19 21:20:00,69,83,94,70,21
2022-08-19 21:25:00,81,90,93,81,21
2022-08-19 21:30:00,87,92,93,88,21
2022-08-19 21:35:00,90,93,94,91,21
2022-08-19 21:40:00,91,93,94,93,21
2022-08-19 21:45:00,93,94,95,94,21
2022-08-19 21:50:00,94,94,96,95,21
2022-08-19 21:55:00,94,94,96,96,21
2022-08-19 22:00:00,95,94,97,96,22
2022-08-19 22:05:00,95,94,97,97,22
2022-08-19 22:10:00,96,94,97,97,22
2022-08-19 22:15:00,96,95,97,97,22
2022-08-19 22:20:00,96,95,97,98,22
2022-08-19 22:25:00,97,95,98,98,22
2022-08-19 22:30:00,97,95,98,98,22
2022-08-19 22:35:00,97,95,98,99,22
2022-08-19 22:40:00,97,95,98,99,22
2022-08-19 22:45:00,98,96,98,99,22
2022-08-19 22:50:00,98,96,98,99,22
2022-08-19 22:55:00,98,96,98,99,22
2022-08-19 23:00:00,99,96,98,99,23
2022-08-19 23:05:00,88,98,100,87,23
2022-08-19 23:10:00,77,98,101,72,23
2022-08-19 23:15:00,72,84,100,72,23
2022-08-19 23:20:00,70,93,99,67,23
2022-08-19 23:25:00,69,95,98,65,23
2022-08-19 23:30:00,66,87,97,67,23
2022-08-19 23:35:00,67,94,97,64,23
2022-08-19 23:40:00,67,90,96,65,23
2022-08-19 23:45:00,65,88,96,65,23
2022-08-19 23:50:00,65,94,95,63,23
2022-08-19 23:55:00,65,85,95,65,23
2022-08-20 00:00:00,71,88,94,71,0
2022-08-20 00:05:00,82,92,93,82,0
2022-08-20 00:10:00,87,93,93,88,0
2022-08-20 00:15:00,90,93,94,91,0
2022-08-20 00:20:00,92,94,95,93,0
2022-08-20 00:25:00,93,94,95,94,0
2022-08-20 00:30:00,94,94,96,95,0
2022-08-20 00:35:00,94,94,96,96,0
2022-08-20 00:40:00,95,94,97,97,0
2022-08-20 00:45:00,95,95,97,97,0
2022-08-20 00:50:00,96,95,97,98,0
2022-08-20 00:55:00,96,95,98,98,0
2022-08-20 01:00:00,97,95,98,98,1
2022-08-20 01:05:00,97,95,98,98,1
2022-08-20 01:10:00,97,96,98,99,1
2022-08-20 01:15:00,98,96,98,99,1
2022-08-20 01:20:00,98,96,99,99,1
2022-08-20 01:25:00,84,97,100,81,1
2022-08-20 01:30:00,75,98,101,70,1
2022-08-20 01:35:00,70,85,100,71,1
2022-08-20 01:40:00,69,94,99,66,1
2022-08-20 01:45:00,68,88,98,67,1
2022-08-20 01:50:00,66,89,97,65,1
2022-08-20 01:55:00,67,95,96,64,1
2022-08-20 02:00:00,66,81,96,67,2
2022-08-20 02:05:00,65,91,95,63,2
2022-08-20 02:10:00,65,94,95,63,2
2022-08-20 02:15:00,64,82,95,66,2
2022-08-20 02:20:00,75,90,93,75,2
2022-08-20 02:25:00,84,92,93,85,2
2022-08-20 02:30:00,88,93,94,89,2
2022-08-20 02:35:00,90,93,94,92,2
2022-08-20 02:40:00,92,93,95,94,2
2022-08-20 02:45:00,93,93,96,95,2
2022-08-20 02:50:00,94,94,96,96,2
2022-08-20 02:55:00,94,94,97,96,2
2022-08-20 03:00:00,95,94,97,97,3
2022-08-20 03:05:00,95,94,97,97,3
2022-08-20 03:10:00,95,94,97,98,3
2022-08-20 03:15:00,96,95,98,98,3
2022-08-20 03:20:00,96,95,98,98,3
2022-08-20 03:25:00,96,95,98,98,3
2022-08-20 03:30:00,97,95,98,99,3
2022-08-20 03:35:00,97,95,98,99,3
2022-08-20 03:40:00,97,95,98,99,3
2022-08-20 03:45:00,98,96,99,99,3
2022-08-20 03:50:00,84,97,101,82,3
2022-08-20 03:55:00,75,97,101,71,3
2022-08-20 04:00:00,71,84,100,73,4
2022-08-20 04:05:00,69,94,99,66,4
2022-08-20 04:10:00,68,88,98,67,4
2022-08-20 04:15:00,66,89,97,66,4
2022-08-20 04:20:00,66,95,96,64,4
2022-08-20 04:25:00,66,82,96,67,4
2022-08-20 04:30:00,65,91,95,63,4
2022-08-20 04:35:00,65,94,95,63,4
2022-08-20 04:40:00,64,80,95,66,4
2022-08-20 04:45:00,76,89,92,77,4
2022-08-20 04:50:00,84,92,93,85,4
2022-08-20 04:55:00,88,93,93,90,4
2022-08-20 05:00:00,90,93,94,92,5
2022-08-20 05:05:00,91,93,95,93,5
2022-08-20 05:10:00,92,93,95,94,5
2022-08-20 05:15:00,93,93,95,95,5
2022-08-20 05:20:00,93,93,96,96,5
2022-08-20 05:25:00,94,93,96,96,5
2022-08-20 05:30:00,94,93,96,96,5
2022-08-20 05:35:00,95,94,97,97,5
2022-08-20 05:40:00,95,94,97,97,5
2022-08-20 05:45:00,95,94,97,97,5
2022-08-20 05:50:00,96,94,97,98,5
2022-08-20 05:55:00,96,95,97,98,5
2022-08-20 06:00:00,96,95,97,98,6
2022-08-20 06:05:00,97,95,98,98,6
2022-08-20 06:15:00,97,95,98,98,6
2022-08-20 06:20:00,97,95,98,99,6
2022-08-20 06:25:00,98,96,98,99,6
2022-08-20 06:30:00,98,96,98,99,6
2022-08-20 06:35:00,98,96,98,99,6
2022-08-20 06:40:00,98,96,98,99,6
2022-08-20 06:45:00,88,97,100,87,6
2022-08-20 06:50:00,76,98,101,71,6
2022-08-20 06:55:00,72,89,101,69,6
2022-08-20 07:00:00,68,90,99,67,7
